Length,Time (ms)
21,0.001726677
21,0.001080384
21,0.009766829
20,0.002810834
20,0.000161674
20,0.001023375
19,0.000125759
21,0.000766614
18,0.000025858
20,0.000063511
20,0.000458379
21,0.000459392
21,0.002059962
19,0.000067349
21,0.015002821
21,0.007644366
19,0.000045787
20,0.000071869
21,0.001109765
20,0.002809287
20,0.000077172
21,0.010971252
21,0.002647463
21,0.003355571
21,0.000811411
20,0.0103429
21,0.010034136
20,0.000629472
20,0.000065008
21,0.002480785
21,0.014973802
20,0.002179867
19,0.000856902
21,0.001313989
20,0.002987423
21,0.001321808
21,0.001846462
20,0.003564018
21,0.009526833
21,0.024999207
20,0.000935009
19,0.000052347
20,0.000118558
20,0.000316268
21,0.000857801
21,0.000474371
21,0.000378171
21,0.01323911
20,0.000719315
21,0.000639642
21,0.019537294
20,0.008575269
21,0.001707739
20,0.000047119
20,0.009792644
21,0.001641924
21,0.011759112
21,0.011890556
21,0.000773338
21,0.001412137
20,0.000247345
20,0.002034534
21,0.002578038
21,0.002039618
21,0.000204002
21,0.001313703
20,0.003748503
20,0.006064829
21,0.000751774
21,0.001817287
21,0.003181107
21,0.001029824
20,0.000687226
21,0.001384382
20,0.003959363
20,0.000029794
21,0.002713109
21,0.000847926
20,0.002390614
20,0.000027102
20,0.000426001
20,0.000096118
20,0.00514426
20,0.001499994
20,0.001126255
21,0.000843059
21,0.000350584
20,0.000777798
21,0.00109704
21,0.001257831
21,0.000929328
17,0.000036471
21,0.0012399
21,0.001139738
20,0.000588121
20,0.000953253
21,0.000985856
20,0.000022675
21,0.000733596
21,0.000690731
21,0.002368286
21,0.001192112
21,0.001133797
21,0.000351231
20,0.000105508
19,0.000107562
21,0.000908032
21,0.00131793
20,0.00958032
21,0.003050086
20,0.000037554
21,0.000782659
20,0.000067267
20,0.000548969
19,0.000274853
19,0.00002698
20,0.000223888
19,0.001021109
20,0.000405744
20,0.002064696
19,0.002175556
21,0.009886272
19,0.000063935
20,0.007628931
20,0.00793047
21,0.002603457
20,0.000798345
21,0.001043281
21,0.001671261
20,0.003945703
19,0.000042699
20,0.000471723
21,0.006485678
21,0.001503293
21,0.002495666
20,0.000486396
21,0.007753325
21,0.014090514
21,0.001104497
20,0.009584198
21,0.001399198
20,0.000346781
21,0.001240269
20,0.002593576
21,0.001399246
20,0.000764097
20,0.000078935
20,0.000051833
20,0.000858277
19,0.000058968
20,0.000023486
21,0.001298688
21,0.00837206
21,0.004313173
21,0.001270718
20,0.000033528
20,0.001732733
21,0.001222906
21,0.001720117
20,0.000805489
21,0.001054195
20,0.001028525
21,0.00134906
21,0.023300701
21,0.001380573
20,0.000022677
20,0.00108738
20,0.000172165
20,0.000075985
21,0.001114666
21,0.001523175
21,0.000941159
20,0.000509544
19,0.000023728
20,0.000095034
20,0.009158882
20,0.000910247
20,0.000732674
21,0.004326847
20,0.001456395
21,0.000452591
21,0.012115965
21,0.000487036
19,0.003136286
21,0.002748428
20,0.000178067
21,0.000693082
20,0.0069103
21,0.000562846
20,0.000128527
21,0.000925269
20,0.000175549
21,0.000872096
20,0.004599354
21,0.000743481
21,0.000985301
21,0.002501898
21,0.000967954
19,0.000165132
21,0.007918283
21,0.00076345
20,0.000481267
20,0.001365753
21,0.001729748
21,0.000289433
21,0.000962536
21,0.001575787
20,0.000185894
21,0.00052533
20,0.001101318
19,0.000969434
20,0.00125008
20,0.002703518
21,0.001501641
21,0.008340907
21,0.001422838
20,0.005569202
22,0.005805492
21,0.000808208
21,0.0008539
21,0.00068213
22,0.009905792
21,0.000305928
21,0.001828774
21,0.001373048
21,0.000970045
21,0.000627645
21,0.008826704
21,0.000996653
20,0.000101052
21,0.001047884
21,0.001152963
21,0.000423281
21,0.001824268
20,0.001082725
20,0.001330048
20,0.00052051
20,0.000100041
20,0.001143906
20,0.000070024
20,0.000468263
19,0.014419551
21,0.022286104
19,0.00010497
20,0.003547788
20,0.000365928
21,0.001017374
20,0.000373305
21,0.001661622
21,0.011549058
21,0.001306056
20,0.000050482
21,0.002276961
20,0.00177076
20,0.000777826
20,0.000200203
20,0.000073806
21,0.00224467
21,0.000538627
21,0.000859706
20,0.000198534
20,0.001134211
21,0.012871961
20,0.000059831
21,0.002218325
22,0.006237188
21,0.000815006
20,0.000035413
20,0.000284547
21,0.00125759
21,0.000417307
20,0.000522894
20,0.000492193
21,0.00032689
20,0.00190061
21,0.001120053
19,0.000644289
20,0.000189919
20,0.00491323
21,0.001277591
20,0.001315349
21,0.009532239
20,0.00024871
20,0.000084275
19,0.001218737
20,0.004085392
21,0.001005977
20,0.001350751
21,0.000441892
20,0.013272029
20,0.003899427
21,0.001128766
21,0.000531469
21,0.001585593
20,0.000431774
20,0.000108848
20,0.00054729
20,0.000867811
19,0.00013904
20,0.000540708
20,0.005354677
21,0.00076359
20,0.002242816
21,0.002259506
20,0.007412033
21,0.000463156
21,0.002253685
21,0.000636541
21,0.001658969
21,0.001942449
20,0.006268986
20,0.007145169
20,0.001011838
21,0.002893198
21,0.001470043
19,0.000764264
20,0.000044874
20,0.000088969
20,0.000102238
19,0.000088573
20,0.000058859
21,0.007156544
20,0.000744588
20,0.001036064
20,0.003140674
21,0.017729027
18,0.000455618
21,0.001353284
20,0.001633563
21,0.001087294
21,0.001200001
20,0.002097158
19,0.001652842
20,0.000246336
21,0.000661447
21,0.001616544
19,0.000071892
20,0.001900239
21,0.001047843
20,0.000150547
21,0.000983221
21,0.000974228
18,0.002601186
20,0.000056528
20,0.009337171
21,0.001003301
20,0.000186168
19,0.00094891
19,0.000029163
21,0.000451423
20,0.000856569
20,0.000042532
21,0.000764546
21,0.002222292
19,0.000324502
20,0.000324539
21,0.00131771
21,0.004384015
20,0.000830793
20,0.000149069
20,0.009773089
21,0.001959487
21,0.013718032
20,0.001386044
20,0.00015817
19,0.000033925
21,0.001432266
20,0.008641668
20,0.000853521
20,0.000038433
20,0.000254634
19,0.000132562
19,0.000548287
19,0.006073195
20,0.00229414
21,0.013590599
20,0.001011544
19,0.000065339
21,0.001249644
20,0.001237051
20,0.000461338
20,0.009600527
21,0.001882432
21,0.001689849
21,0.011173719
19,0.000127604
21,0.002063841
21,0.001994957
20,0.006770922
21,0.015942924
21,0.001277731
20,0.00049684
19,0.000015712
20,0.000151466
21,0.000948256
19,0.000020127
20,0.001294209
20,0.002301395
20,0.000436836
20,0.001076524
20,0.000758857
21,0.007793656
21,0.000744375
20,0.015972674
21,0.00078156
21,0.001448978
19,0.001175394
21,0.001133108
21,0.001106554
21,0.000740621
20,0.000124665
21,0.001424912
20,0.001407821
21,0.000921309
20,0.00318588
20,0.000430458
21,0.00083668
20,0.000063971
20,0.001306158
19,0.000145938
21,0.00074874
19,0.000179768
20,0.00072996
18,0.000686106
21,0.000851142
20,0.000116536
20,0.000174347
21,0.0011137
22,0.007713689
19,0.000393345
20,0.005186693
20,0.006395573
20,0.000160003
20,0.00099526
21,0.00281294
20,0.001060703
21,0.001598614
21,0.000832544
20,0.002092479
20,0.001237291
20,0.000286192
19,0.000084875
21,0.010592199
21,0.000755413
20,0.000064164
19,0.000212061
21,0.002038487
21,0.002700936
19,0.016655659
21,0.000777672
18,0.000614843
21,0.000553913
20,0.000070597
20,0.00035089
20,0.000020795
21,0.003150699
19,0.000114046
20,0.001939585
21,0.000879775
21,0.002067744
21,0.000876598
21,0.001711727
21,0.000463921
22,0.012353658
20,0.007111221
21,0.001235023
20,0.000991802
20,0.00087952
20,0.000991977
20,0.000060272
21,0.001292297
21,0.001679897
21,0.001658347
21,0.005018191
20,0.000041826
20,0.000066169
20,0.000188994
19,0.000178783
19,0.002406175
19,0.000047493
19,0.000099016
21,0.006163494
21,0.001146903
19,0.000182561
20,0.000107887
19,0.000091722
21,0.005866464
21,0.016242564
20,0.011888159
20,0.008131265
21,0.001343486
20,0.000371605
20,0.000048997
20,0.000117083
21,0.007441623
21,0.00073748
21,0.000440202
20,0.009910048
20,0.000045295
21,0.000513524
20,0.010871821
20,0.000738607
21,0.00183467
21,0.002503711
21,0.000459189
21,0.005756868
21,0.000879406
20,0.00048091
19,0.000035043
21,0.001181703
20,0.000266888
21,0.001608207
20,0.000099384
21,0.001111776
20,0.000627801
20,0.000654494
20,0.000071388
21,0.002540108
20,0.000076371
21,0.00052838
21,0.001909131
21,0.001555006
21,0.000641322
18,0.010268969
20,0.002121292
19,0.000017921
20,0.000049618
20,0.000450004
20,0.010257932
20,0.002066149
21,0.000968203
21,0.002136448
21,0.001932073
20,0.000319511
21,0.001753648
19,0.000093816
19,0.000968844
21,0.001402075
21,0.000703746
20,0.00008995
20,0.005709338
21,0.001177471
19,0.001391464
21,0.016965922
20,0.000303095
21,0.009391542
20,0.002774382
21,0.00257708
20,0.00069216
20,0.001892909
20,0.001083893
20,0.000096009
20,0.000285051
21,0.000770807
21,0.001372016
19,0.001831764
20,0.00046244
21,0.001232598
21,0.001116042
19,0.000868709
20,0.001083069
21,0.00047723
21,0.015939468
21,0.01415163
20,0.000092699
21,0.002455277
21,0.001411308
21,0.00117101
20,0.000236585
21,0.003301578
21,0.000889938
20,0.000332397
21,0.001269123
20,0.000145594
20,0.000342884
21,0.000380318
21,0.000444664
21,0.001059869
20,0.0019665
20,0.001064948
21,0.001314605
20,0.000095685
21,0.000438306
21,0.000962253
21,0.0006506
21,0.001255845
21,0.001536043
20,0.000155579
20,0.000159851
20,0.013366355
20,0.00004203
21,0.002118323
20,0.000288852
19,0.000356695
20,0.000165608
21,0.000643191
21,0.000576183
21,0.00149777
20,0.002553199
20,0.000457969
21,0.009470511
20,0.000062086
20,0.003636106
21,0.001123112
21,0.00199254
21,0.001257484
21,0.001215969
20,0.000084469
20,0.001072044
20,0.000809949
20,0.000028093
20,0.000537368
20,0.001059636
21,0.012962465
21,0.000903921
21,0.000930298
20,0.000112009
21,0.007463039
20,0.001038711
20,0.008776827
21,0.015011501
20,0.000252315
21,0.001029911
20,0.000048891
21,0.001848815
21,0.000572111
21,0.000779852
21,0.00095266
21,0.001430007
21,0.000526731
21,0.000876888
21,0.001136009
20,0.000028649
20,0.007245567
20,0.002614195
20,0.000771978
21,0.001358156
20,0.000551676
21,0.000738954
21,0.001580875
20,0.001668548
21,0.000614105
20,0.002468962
20,0.001945291
21,0.000926879
20,0.000094221
21,0.00118988
20,0.000042127
20,0.004656154
21,0.000875944
20,0.001451457
19,0.000131738
20,0.001295678
20,0.00081053
21,0.001469116
19,0.000025609
21,0.011886564
20,0.000928227
20,0.002682451
20,0.003055523
21,0.001184024
21,0.003041078
21,0.001848411
19,0.020767467
19,0.010614869
17,0.00119205
20,0.000070498
20,0.002030692
20,0.000273705
21,0.000663171
20,0.000177909
20,0.003753783
20,0.000076927
21,0.001295443
20,0.001712159
20,0.00009146
21,0.000944282
20,0.00001463
20,0.000400521
20,0.000083704
21,0.001897088
20,0.00697106
19,0.001469895
21,0.0014176
21,0.001085756
21,0.000580132
20,0.000078138
20,0.000143267
19,0.000129262
20,0.001239718
19,0.000400439
21,0.000635346
20,0.000813371
19,0.000245244
21,0.001334627
20,0.000219001
21,0.001185024
20,0.000177276
19,0.0059509
20,0.000653223
20,0.00014257
21,0.001260348
21,0.007293274
19,0.002498531
21,0.001615942
20,0.001918331
20,0.006381615
21,0.000673931
21,0.001122217
20,0.000896898
21,0.000845017
20,0.00128491
21,0.000730442
21,0.000743939
20,0.0077971
20,0.001751775
19,0.000132423
21,0.001130955
21,0.000797228
21,0.020213283
21,0.00127099
21,0.000868125
20,0.000865655
21,0.013945803
20,0.015208637
18,0.000033946
21,0.000970694
21,0.000837541
19,0.000553827
20,0.000539496
20,0.000609033
20,0.000043348
20,0.008792221
18,0.002566711
21,0.003644735
21,0.002293453
21,0.012508741
21,0.00342114
21,0.002951419
21,0.01216221
20,0.001030241
20,0.008068584
21,0.0029916
21,0.002015792
21,0.000808835
21,0.008726813
20,0.000092431
20,0.000350289
20,0.00060246
20,0.000221752
20,0.000839319
20,0.000850637
21,0.012931165
21,0.00850652
20,0.006572448
20,0.004003748
19,0.000250494
20,0.002976982
20,0.000087346
21,0.002552681
21,0.000749792
21,0.001791259
19,0.002671292
21,0.012091955
21,0.001283156
20,0.000071809
20,0.000755311
20,0.000113935
19,0.001108751
20,0.011537772
21,0.001893809
20,0.000285675
20,0.00120144
20,0.000077835
21,0.002856995
21,0.012725825
21,0.001169449
20,0.001348452
20,0.00287661
20,0.000071038
21,0.009845241
21,0.000534639
21,0.000643932
21,0.001011861
20,0.000150197
21,0.001097716
21,0.000899409
20,0.001832663
20,0.00018092
21,0.000697861
21,0.00121224
20,0.000426643
21,0.001456604
20,0.000130968
20,0.000576279
20,0.001585255
21,0.00170125
20,0.003311183
22,0.012582272
21,0.001772817
21,0.006408347
20,0.000061439
21,0.001841511
20,0.001880027
21,0.001977507
20,0.002762175
20,0.002274431
20,0.000916187
20,0.002683699
21,0.000571013
21,0.000639211
20,0.000171048
19,0.000607969
21,0.001097405
18,0.000279775
21,0.000634753
20,0.001665339
20,0.000461379
20,0.005564189
18,0.000074125
19,0.001473142
21,0.002142378
21,0.000534216
19,0.000145841
20,0.000625337
21,0.000895408
21,0.000714854
21,0.001359286
20,0.000499869
21,0.002310974
20,0.00491894
20,0.000054525
21,0.009586933
21,0.021126247
20,0.01505975
20,0.002161009
20,0.000380943
18,0.000172289
19,0.000274807
21,0.011447508
20,0.000121476
21,0.000879233
21,0.013507341
21,0.002917361
21,0.001057397
21,0.001692834
21,0.001222291
21,0.001760865
20,0.000618038
20,0.000087678
21,0.000931673
20,0.000058377
21,0.00097071
20,0.000088644
22,0.010342972
20,0.002528456
21,0.001094612
20,0.00132506
20,0.000067931
22,0.007404471
19,0.000325843
21,0.002509322
21,0.001247676
21,0.014683615
20,0.000719609
21,0.001147815
20,0.000214009
21,0.00210421
20,0.00120814
21,0.001040688
20,0.000183912
20,0.000125545
19,0.000027685
21,0.000939165
21,0.000603704
20,0.000482129
20,0.000201788
21,0.005420308
21,0.004339674
19,0.000150584
21,0.000989119
20,0.002121148
19,0.000115927
21,0.009128656
20,0.002373542
20,0.001144753
20,0.003493828
19,0.000859005
21,0.008701984
20,0.000686072
21,0.001118785
21,0.000508826
21,0.000324883
21,0.000789764
21,0.000858979
21,0.001288938
20,0.000060238
19,0.000036512
20,0.000142313
21,0.001049079
21,0.001151053
21,0.000984789
21,0.002940088
20,0.000373213
20,0.000066967
20,0.000054581
20,0.000428484
20,0.000196357
20,0.00004827
21,0.000995771
20,0.000517975
20,0.003197451
20,0.000170266
19,0.000033368
20,0.001597476
19,0.000310601
21,0.000502446
20,0.000061595
19,0.000207896
21,0.000918999
20,0.000299249
20,0.000496117
21,0.00114861
21,0.001163377
22,0.009965894
21,0.000932916
19,0.005718664
19,0.000576782
21,0.002084025
19,0.00010649
21,0.002008949
20,0.00030109
21,0.000674867
20,0.000744472
20,0.006445079
20,0.000441892
20,0.000490647
21,0.001529854
19,0.00004169
20,0.000624111
21,0.001275625
20,0.00194781
21,0.000784791
21,0.001064255
18,0.00002194
20,0.000605165
21,0.000447607
20,0.000321223
20,0.002937801
21,0.002153961
21,0.015980505
19,0.001027532
19,0.000034249
20,0.004244644
22,0.010604998
20,0.0001462
20,0.001222908
20,0.001690699
21,0.000392621
21,0.012027907
19,0.000719504
21,0.00075361
20,0.001078722
20,0.000762633
21,0.00320092
21,0.00088931
21,0.000815716
21,0.00219284
21,0.000721924
21,0.001474175
21,0.001121297
21,0.003042685
20,0.001962253
20,0.001416534
21,0.001179961
20,0.001461276
21,0.008444404
21,0.000447797
21,0.000975372
21,0.001325108
21,0.02574284
21,0.007045174
20,0.002930618
19,0.000079549
21,0.000818179
20,0.000242824
20,0.011979853
21,0.000853221
21,0.001117901
21,0.008801465
20,0.001388406
21,0.009010291
19,0.000369391
21,0.021836081
21,0.001004263
21,0.013436903
20,0.000252323
20,0.000060693
20,0.006600171
21,0.000327087
21,0.001777322
21,0.001360169
20,0.000644568
21,0.013845346
19,0.00015159
20,0.001667218
20,0.002664786
20,0.000053311
19,0.000029463
20,0.000080787
21,0.001738797
21,0.004807151
20,0.000026631
21,0.013201399
20,0.001327259
20,0.00023225
21,0.001028083
21,0.001549512
20,0.000334718
20,0.002065097
22,0.00838126
21,0.011617826
19,0.008521646
21,0.001187421
20,0.000203515
19,0.000024435
20,0.000079205
20,0.000021992
19,0.000021068
21,0.001179837
21,0.001139754
20,0.000619046
21,0.002045637
21,0.002592733
21,0.0010189
21,0.000938565
20,0.000069343
21,0.008432735
19,0.000907409
21,0.007862563
21,0.001544692
21,0.001159002
20,0.000118368
21,0.008289047
20,0.000028414
20,0.00007483
21,0.000641931
21,0.000916107
21,0.000409986
21,0.000575742
21,0.001142836
21,0.000972113
21,0.000735605
20,0.000645327
21,0.001057195
21,0.001261814
21,0.001788834
20,0.001243435
20,0.005460548
21,0.014232869
18,0.000019761
21,0.002628391
21,0.000641241
20,0.01078524
20,0.001326613
19,0.000070754
20,0.000040651
21,0.000600088
21,0.001920084
20,0.001867628
20,0.001338381
20,0.003660375
20,0.004786995
21,0.001645706
20,0.000203386
21,0.002899874
20,0.000610251
20,0.003378381
20,0.000073203
18,0.000015717
22,0.005883837
20,0.000110955
20,0.000888204
20,0.002541139
21,0.001032085
21,0.001969795
21,0.000754065
20,0.000232064
19,0.001672943
20,0.000143354
21,0.001423382
20,0.000594185
20,0.000072961
20,0.00010318
20,0.00071989
18,0.000455889
21,0.000892589
20,0.000052658
18,0.000030114
20,0.000399357
20,0.001298199
20,0.000149045
20,0.001338505
21,0.000600846
21,0.002637702
19,0.000022775
20,0.001792446
21,0.001148451
20,0.000058572
20,0.000376045
21,0.002073139
20,0.00010449
20,0.000089852
20,0.001221312
20,0.000792445
21,0.001661933
20,0.000705404
20,0.000173818
21,0.003737681
20,0.00070272
21,0.001001286
19,0.0002079
20,0.000698229
21,0.000971336
20,0.000101718
20,0.001222427
20,0.001110623
20,0.000178849
21,0.001646717
21,0.01483176
21,0.008515527
21,0.001073752
20,0.000213397
21,0.001887473
20,0.000266636
20,0.00004153
21,0.002098799
19,0.000181024
21,0.00068478
20,0.000111882
19,0.011569163
18,0.000639895
20,0.000068527
20,0.000191782
21,0.001319971
20,0.001098083
21,0.001851007
21,0.000628144
21,0.009069054
21,0.002173483
21,0.000662819
21,0.00117036
20,0.000994243
21,0.001154601
21,0.002320479
20,0.000208536
20,0.005700096
21,0.001206465
21,0.000703124
19,0.000159429
21,0.001316238
20,0.000134888
20,0.000355582
20,0.00082623
20,0.000074965
21,0.001516353
20,0.002507427
20,0.000204016
20,0.000270427
20,0.000404582
20,0.000194069
21,0.00072727
21,0.000804154
19,0.000982309
21,0.001291385
20,0.000431286
20,0.002486701
21,0.018490575
20,0.000364179
21,0.001203459
21,0.000749197
21,0.004646557
19,0.007048383
20,0.002477084
21,0.002038116
20,0.00239131
20,0.001069364
21,0.001498607
21,0.000799747
19,0.000024498
21,0.01441974
20,0.000104265
21,0.002032036
19,0.001004656
20,0.00018583
20,0.000199873
20,0.000065334
20,0.002629874
20,0.000317083
21,0.001198583
21,0.00191162
21,0.002115546
20,0.000229601
19,0.006194677
19,0.000149681
19,0.001512315
20,0.00002136
20,0.002086301
20,0.002846629
21,0.001432286
20,0.008360965
19,0.000079691
21,0.000996926
21,0.00973308
21,0.008575146
21,0.011456659
20,0.000896136
20,0.000269354
18,0.005058628
21,0.000949293
21,0.000882451
20,0.000059107
21,0.002311552
21,0.000916222
20,0.000224195
20,0.000836765
20,0.000091151
20,0.000580643
21,0.002401464
19,0.000697541
20,0.000390898
20,0.001926858
20,0.00077022
21,0.000719447
20,0.001412338
20,0.000744635
21,0.000905752
21,0.000687178
19,0.000036474
21,0.001568659
18,0.018281401
19,0.000046813
19,0.000054221
19,0.000065214
20,0.000152813
20,0.001581733
19,0.001011511
21,0.011688339
21,0.029040196
21,0.001205505
21,0.001234725
20,0.000187823
20,0.001357038
21,0.011918343
21,0.001801402
20,0.000092521
22,0.007738054
20,0.000363284
20,0.000836703
19,0.000024685
21,0.014066455
20,0.000338599
20,0.000074371
19,0.000083854
19,0.000455674
21,0.008690633
20,0.001105362
21,0.001901966
20,0.001067277
20,0.000169458
20,0.000380418
21,0.002976766
20,0.000181192
20,0.002657481
20,0.000399378
21,0.001237753
